action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,16615327,[],CHEMBL3816952,Inhibition of human myc-tagged TNNI3K autophosphorylation overexpressed in HEKMSR2 cells incubated for 30 mins by time resolved fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CNS(=O)(=O)c1ccc(N(C)C)c(Nc2ncnc3[nH]ccc23)c1,,,CHEMBL3813650,Bioorg Med Chem Lett,2016,"{'bei': '21.08', 'le': '0.42', 'lle': '5.62', 'sei': '7.09'}",CHEMBL3613195,,CHEMBL3613195,7.30,1,http://www.openphacts.org/units/Nanomolar,2781971,=,1,1,=,,IC50,nM,,50.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,50.0
,,16615328,[],CHEMBL3816952,Inhibition of human myc-tagged TNNI3K autophosphorylation overexpressed in HEKMSR2 cells incubated for 30 mins by time resolved fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CNS(=O)(=O)c1ccc(N(C)C)c(Nc2ncnc3cc(OC)c(OC)cc23)c1,,,CHEMBL3813650,Bioorg Med Chem Lett,2016,"{'bei': '16.77', 'le': '0.33', 'lle': '4.64', 'sei': '6.62'}",CHEMBL3815093,,CHEMBL3815093,7.00,0,http://www.openphacts.org/units/Nanomolar,2781972,=,1,1,=,,IC50,nM,,100.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,100.0
,,16615329,[],CHEMBL3816952,Inhibition of human myc-tagged TNNI3K autophosphorylation overexpressed in HEKMSR2 cells incubated for 30 mins by time resolved fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CNS(=O)(=O)c1ccc(N(C)C)c(Nc2ncnc3ccn(C)c23)c1,,,CHEMBL3813650,Bioorg Med Chem Lett,2016,"{'bei': '20.26', 'le': '0.40', 'lle': '5.61', 'sei': '7.92'}",CHEMBL3814010,,CHEMBL3814010,7.30,0,http://www.openphacts.org/units/Nanomolar,2781984,=,1,1,=,,IC50,nM,,50.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,50.0
,,16615330,[],CHEMBL3816952,Inhibition of human myc-tagged TNNI3K autophosphorylation overexpressed in HEKMSR2 cells incubated for 30 mins by time resolved fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CNS(=O)(=O)c1ccc(N(C)C)c(Nc2ncnc3cc[nH]c23)c1,,,CHEMBL3813650,Bioorg Med Chem Lett,2016,"{'bei': '18.19', 'le': '0.36', 'lle': '4.62', 'sei': '6.12'}",CHEMBL3815116,,CHEMBL3815116,6.30,0,http://www.openphacts.org/units/Nanomolar,2781985,=,1,1,=,,IC50,nM,,500.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,500.0
,,16615331,[],CHEMBL3816952,Inhibition of human myc-tagged TNNI3K autophosphorylation overexpressed in HEKMSR2 cells incubated for 30 mins by time resolved fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CNS(=O)(=O)c1ccc(N(C)C)c(Nc2ncnc3cc(OCCCOC)ccc23)c1,,,CHEMBL3813650,Bioorg Med Chem Lett,2016,"{'bei': '17.06', 'le': '0.33', 'lle': '4.84', 'sei': '7.19'}",CHEMBL3814871,,CHEMBL3814871,7.60,0,http://www.openphacts.org/units/Nanomolar,2781991,=,1,1,=,,IC50,nM,,25.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,25.0
,,16615332,[],CHEMBL3816952,Inhibition of human myc-tagged TNNI3K autophosphorylation overexpressed in HEKMSR2 cells incubated for 30 mins by time resolved fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CNS(=O)(=O)c1ccc(N(C)C)c(Nc2ncnc3cc(OCCCN4CCOCC4)ccc23)c1,,,CHEMBL3813650,Bioorg Med Chem Lett,2016,"{'bei': '15.18', 'le': '0.30', 'lle': '5.15', 'sei': '6.98'}",CHEMBL3814923,,CHEMBL3814923,7.60,0,http://www.openphacts.org/units/Nanomolar,2781992,=,1,1,=,,IC50,nM,,25.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,25.0
,,16615333,[],CHEMBL3816952,Inhibition of human myc-tagged TNNI3K autophosphorylation overexpressed in HEKMSR2 cells incubated for 30 mins by time resolved fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CNS(=O)(=O)c1ccc(N(C)C)c(Nc2ncnc3cc(OC)cc(OC)c23)c1,,,CHEMBL3813650,Bioorg Med Chem Lett,2016,"{'bei': '19.16', 'le': '0.38', 'lle': '5.64', 'sei': '7.57'}",CHEMBL3814834,,CHEMBL3814834,8.00,0,http://www.openphacts.org/units/Nanomolar,2781993,=,1,1,=,,IC50,nM,,10.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,10.0
,,16615334,[],CHEMBL3816952,Inhibition of human myc-tagged TNNI3K autophosphorylation overexpressed in HEKMSR2 cells incubated for 30 mins by time resolved fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CNS(=O)(=O)c1ccc(OCC(F)(F)F)c(Nc2ncnc3cc(OC)c(OC)cc23)c1,,,CHEMBL3813650,Bioorg Med Chem Lett,2016,"{'bei': '14.38', 'le': '0.29', 'lle': '3.56', 'sei': '6.09'}",CHEMBL3814635,,CHEMBL3814635,6.80,0,http://www.openphacts.org/units/Nanomolar,2781994,=,1,1,=,,IC50,nM,,160.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,160.0
,,16615335,[],CHEMBL3816952,Inhibition of human myc-tagged TNNI3K autophosphorylation overexpressed in HEKMSR2 cells incubated for 30 mins by time resolved fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CNS(=O)(=O)c1ccc(OCC(F)(F)F)c(Nc2ncnc3cc(OC)cc(OC)c23)c1,,,CHEMBL3813650,Bioorg Med Chem Lett,2016,"{'bei': '16.69', 'le': '0.34', 'lle': '4.65', 'sei': '7.06'}",CHEMBL3813948,,CHEMBL3813948,7.89,0,http://www.openphacts.org/units/Nanomolar,2781995,=,1,1,=,,IC50,nM,,13.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,13.0
,,16615336,[],CHEMBL3816952,Inhibition of human myc-tagged TNNI3K autophosphorylation overexpressed in HEKMSR2 cells incubated for 30 mins by time resolved fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CNS(=O)(=O)c1ccc(OCC(F)(F)F)c(Nc2ncnc3cc(OC)c(OC)c(OC)c23)c1,,,CHEMBL3813650,Bioorg Med Chem Lett,2016,"{'bei': '14.33', 'le': '0.29', 'lle': '3.95', 'sei': '5.96'}",CHEMBL3814097,,CHEMBL3814097,7.20,0,http://www.openphacts.org/units/Nanomolar,2781996,=,1,1,=,,IC50,nM,,63.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,63.0
,,16615337,[],CHEMBL3816952,Inhibition of human myc-tagged TNNI3K autophosphorylation overexpressed in HEKMSR2 cells incubated for 30 mins by time resolved fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CCOc1cc2ncnc(Nc3cc(S(=O)(=O)NC)ccc3OCC(F)(F)F)c2cc1OC,,,CHEMBL3813650,Bioorg Med Chem Lett,2016,"{'bei': '15.01', 'le': '0.30', 'lle': '3.67', 'sei': '6.54'}",CHEMBL3814998,,CHEMBL3814998,7.30,0,http://www.openphacts.org/units/Nanomolar,2781997,=,1,1,=,,IC50,nM,,50.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,50.0
,,16615338,[],CHEMBL3816952,Inhibition of human myc-tagged TNNI3K autophosphorylation overexpressed in HEKMSR2 cells incubated for 30 mins by time resolved fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CNS(=O)(=O)c1ccc(OCC(F)(F)F)c(Nc2ncnc3cc(OCCCOC)ccc23)c1,,,CHEMBL3813650,Bioorg Med Chem Lett,2016,"{'bei': '12.98', 'le': '0.26', 'lle': '2.85', 'sei': '5.82'}",CHEMBL3814442,,CHEMBL3814442,6.50,0,http://www.openphacts.org/units/Nanomolar,2781999,=,1,1,=,,IC50,nM,,320.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,320.0
,,16615339,[],CHEMBL3816952,Inhibition of human myc-tagged TNNI3K autophosphorylation overexpressed in HEKMSR2 cells incubated for 30 mins by time resolved fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CNS(=O)(=O)c1ccc(OCC(F)(F)F)c(Nc2ncnc3cc(OCCCN4CCOCC4)ccc23)c1,,,CHEMBL3813650,Bioorg Med Chem Lett,2016,"{'bei': '12.78', 'le': '0.26', 'lle': '3.78', 'sei': '6.18'}",CHEMBL3813957,,CHEMBL3813957,7.10,0,http://www.openphacts.org/units/Nanomolar,2782000,=,1,1,=,,IC50,nM,,79.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,79.0
,,16760165,[],CHEMBL3861903,Displacement of 5-({[2-({[3-({4-[(5-hydroxy-2-methylphenyl)amino]-2-pyrimidinyl}amino)phenyl]carbonyl}amino)-ethyl]amino}carbonyl)-2-(6-hydroxy-3-oxo-3H-xanthen-9-yl)benzoic acid from His6-MBP-TEV-full length human TNNI3K expressed in Baculovirus expression system after 60 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000019,assay format,CNS(=O)(=O)c1ccc(N(C)C)c(Nc2ncnc3[nH]cc(-c4ccco4)c23)c1,,,CHEMBL3860108,J Med Chem,2016,,CHEMBL3895839,,CHEMBL3895839,,0,http://www.openphacts.org/units/Nanomolar,2801960,<,1,1,<,,IC50,nM,,10.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,10.0
,,16760166,[],CHEMBL3861903,Displacement of 5-({[2-({[3-({4-[(5-hydroxy-2-methylphenyl)amino]-2-pyrimidinyl}amino)phenyl]carbonyl}amino)-ethyl]amino}carbonyl)-2-(6-hydroxy-3-oxo-3H-xanthen-9-yl)benzoic acid from His6-MBP-TEV-full length human TNNI3K expressed in Baculovirus expression system after 60 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000019,assay format,CNS(=O)(=O)c1ccc(N(C)C)c(Nc2ncnc3[nH]cc(C)c23)c1,,,CHEMBL3860108,J Med Chem,2016,,CHEMBL3613197,,CHEMBL3613197,,1,http://www.openphacts.org/units/Nanomolar,2801959,<,1,1,<,,IC50,nM,,10.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,10.0
,,16760167,[],CHEMBL3861903,Displacement of 5-({[2-({[3-({4-[(5-hydroxy-2-methylphenyl)amino]-2-pyrimidinyl}amino)phenyl]carbonyl}amino)-ethyl]amino}carbonyl)-2-(6-hydroxy-3-oxo-3H-xanthen-9-yl)benzoic acid from His6-MBP-TEV-full length human TNNI3K expressed in Baculovirus expression system after 60 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000019,assay format,CNS(=O)(=O)c1ccc(N(C)C)c(Nc2ncnc3[nH]c4ccccc4c23)c1,,,CHEMBL3860108,J Med Chem,2016,"{'bei': '18.41', 'le': '0.36', 'lle': '4.47', 'sei': '7.09'}",CHEMBL3957440,,CHEMBL3957440,7.30,0,http://www.openphacts.org/units/Nanomolar,2801958,=,1,1,=,,IC50,nM,,50.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,50.0
,,16760168,[],CHEMBL3861903,Displacement of 5-({[2-({[3-({4-[(5-hydroxy-2-methylphenyl)amino]-2-pyrimidinyl}amino)phenyl]carbonyl}amino)-ethyl]amino}carbonyl)-2-(6-hydroxy-3-oxo-3H-xanthen-9-yl)benzoic acid from His6-MBP-TEV-full length human TNNI3K expressed in Baculovirus expression system after 60 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000019,assay format,CNS(=O)(=O)c1ccc(N(C)C)c(Nc2ncnc(Nc3ccc(Cl)cc3)n2)c1,,,CHEMBL3860108,J Med Chem,2016,"{'bei': '18.44', 'le': '0.38', 'lle': '5.01', 'sei': '7.13'}",CHEMBL3911058,,CHEMBL3911058,8.00,0,http://www.openphacts.org/units/Nanomolar,2801957,=,1,1,=,,IC50,nM,,10.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,10.0
,,16760169,[],CHEMBL3861903,Displacement of 5-({[2-({[3-({4-[(5-hydroxy-2-methylphenyl)amino]-2-pyrimidinyl}amino)phenyl]carbonyl}amino)-ethyl]amino}carbonyl)-2-(6-hydroxy-3-oxo-3H-xanthen-9-yl)benzoic acid from His6-MBP-TEV-full length human TNNI3K expressed in Baculovirus expression system after 60 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000019,assay format,CNS(=O)(=O)c1ccc(N(C)C)c(Nc2cc(Nc3ccc(Cl)cc3)ncn2)c1,,,CHEMBL3860108,J Med Chem,2016,"{'bei': '16.39', 'le': '0.33', 'lle': '3.51', 'sei': '7.15'}",CHEMBL3894005,,CHEMBL3894005,7.10,0,http://www.openphacts.org/units/Nanomolar,2801956,=,1,1,=,,IC50,nM,,80.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,80.0
,,16760170,[],CHEMBL3861903,Displacement of 5-({[2-({[3-({4-[(5-hydroxy-2-methylphenyl)amino]-2-pyrimidinyl}amino)phenyl]carbonyl}amino)-ethyl]amino}carbonyl)-2-(6-hydroxy-3-oxo-3H-xanthen-9-yl)benzoic acid from His6-MBP-TEV-full length human TNNI3K expressed in Baculovirus expression system after 60 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000019,assay format,CNS(=O)(=O)c1ccc(N(C)C)c(Nc2ncnc3[nH]cnc23)c1,,,CHEMBL3860108,J Med Chem,2016,"{'bei': '22.44', 'le': '0.44', 'lle': '6.73', 'sei': '6.73'}",CHEMBL3920011,,CHEMBL3920011,7.80,0,http://www.openphacts.org/units/Nanomolar,2801955,=,1,1,=,,IC50,nM,,16.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,16.0
,,16760171,[],CHEMBL3861903,Displacement of 5-({[2-({[3-({4-[(5-hydroxy-2-methylphenyl)amino]-2-pyrimidinyl}amino)phenyl]carbonyl}amino)-ethyl]amino}carbonyl)-2-(6-hydroxy-3-oxo-3H-xanthen-9-yl)benzoic acid from His6-MBP-TEV-full length human TNNI3K expressed in Baculovirus expression system after 60 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000019,assay format,CNS(=O)(=O)c1ccc(N(C)C)c(Nc2ncnc3cc[nH]c23)c1,,,CHEMBL3860108,J Med Chem,2016,"{'bei': '21.94', 'le': '0.43', 'lle': '5.92', 'sei': '7.38'}",CHEMBL3815116,,CHEMBL3815116,7.60,1,http://www.openphacts.org/units/Nanomolar,2801954,=,1,1,=,,IC50,nM,,25.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,25.0
,,16760172,[],CHEMBL3861903,Displacement of 5-({[2-({[3-({4-[(5-hydroxy-2-methylphenyl)amino]-2-pyrimidinyl}amino)phenyl]carbonyl}amino)-ethyl]amino}carbonyl)-2-(6-hydroxy-3-oxo-3H-xanthen-9-yl)benzoic acid from His6-MBP-TEV-full length human TNNI3K expressed in Baculovirus expression system after 60 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000019,assay format,CNS(=O)(=O)c1ccc(N(C)C)c(Nc2ncnc3ccsc23)c1,,,CHEMBL3860108,J Med Chem,2016,"{'bei': '18.43', 'le': '0.38', 'lle': '4.29', 'sei': '7.68'}",CHEMBL3814515,,CHEMBL3814515,6.70,1,http://www.openphacts.org/units/Nanomolar,2801953,=,1,1,=,,IC50,nM,,200.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,200.0
,,16760173,[],CHEMBL3861903,Displacement of 5-({[2-({[3-({4-[(5-hydroxy-2-methylphenyl)amino]-2-pyrimidinyl}amino)phenyl]carbonyl}amino)-ethyl]amino}carbonyl)-2-(6-hydroxy-3-oxo-3H-xanthen-9-yl)benzoic acid from His6-MBP-TEV-full length human TNNI3K expressed in Baculovirus expression system after 60 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000019,assay format,CNS(=O)(=O)c1ccc(N(C)C)c(Nc2ncnc3cc(OC)cc(OC)c23)c1,,,CHEMBL3860108,J Med Chem,2016,,CHEMBL3814834,,CHEMBL3814834,,1,http://www.openphacts.org/units/Nanomolar,2801952,<,1,1,<,,IC50,nM,,10.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,10.0
,,16760174,[],CHEMBL3861903,Displacement of 5-({[2-({[3-({4-[(5-hydroxy-2-methylphenyl)amino]-2-pyrimidinyl}amino)phenyl]carbonyl}amino)-ethyl]amino}carbonyl)-2-(6-hydroxy-3-oxo-3H-xanthen-9-yl)benzoic acid from His6-MBP-TEV-full length human TNNI3K expressed in Baculovirus expression system after 60 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000019,assay format,CNS(=O)(=O)c1ccc(N(C)C)c(Nc2ncnc3cc(OC)c(OC)cc23)c1,,,CHEMBL3860108,J Med Chem,2016,"{'bei': '18.21', 'le': '0.36', 'lle': '5.24', 'sei': '7.19'}",CHEMBL3815093,,CHEMBL3815093,7.60,1,http://www.openphacts.org/units/Nanomolar,2801951,=,1,1,=,,IC50,nM,,25.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,25.0
,,16760175,[],CHEMBL3861903,Displacement of 5-({[2-({[3-({4-[(5-hydroxy-2-methylphenyl)amino]-2-pyrimidinyl}amino)phenyl]carbonyl}amino)-ethyl]amino}carbonyl)-2-(6-hydroxy-3-oxo-3H-xanthen-9-yl)benzoic acid from His6-MBP-TEV-full length human TNNI3K expressed in Baculovirus expression system after 60 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000019,assay format,CNS(=O)(=O)c1ccc(N(C)C)c(Nc2ncnc3ncccc23)c1,,,CHEMBL3860108,J Med Chem,2016,"{'bei': '14.79', 'le': '0.29', 'lle': '3.56', 'sei': '5.30'}",CHEMBL3929992,,CHEMBL3929992,5.30,0,http://www.openphacts.org/units/Nanomolar,2801950,=,1,1,=,,IC50,nM,,5000.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,5000.0
,,16760176,[],CHEMBL3861903,Displacement of 5-({[2-({[3-({4-[(5-hydroxy-2-methylphenyl)amino]-2-pyrimidinyl}amino)phenyl]carbonyl}amino)-ethyl]amino}carbonyl)-2-(6-hydroxy-3-oxo-3H-xanthen-9-yl)benzoic acid from His6-MBP-TEV-full length human TNNI3K expressed in Baculovirus expression system after 60 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000019,assay format,CNS(=O)(=O)c1ccc(N(C)C)c(Nc2ncnc3ccc([N+](=O)[O-])cc23)c1,,,CHEMBL3860108,J Med Chem,2016,"{'bei': '13.92', 'le': '0.27', 'lle': '3.34', 'sei': '4.30'}",CHEMBL3911763,,CHEMBL3911763,5.60,0,http://www.openphacts.org/units/Nanomolar,2801949,=,1,1,=,,IC50,nM,,2500.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,2500.0
,,16760177,[],CHEMBL3861903,Displacement of 5-({[2-({[3-({4-[(5-hydroxy-2-methylphenyl)amino]-2-pyrimidinyl}amino)phenyl]carbonyl}amino)-ethyl]amino}carbonyl)-2-(6-hydroxy-3-oxo-3H-xanthen-9-yl)benzoic acid from His6-MBP-TEV-full length human TNNI3K expressed in Baculovirus expression system after 60 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000019,assay format,CNS(=O)(=O)c1ccc(N(C)C)c(Nc2ncnc3ccc(Cl)cc23)c1,,,CHEMBL3860108,J Med Chem,2016,"{'bei': '16.33', 'le': '0.34', 'lle': '3.40', 'sei': '7.34'}",CHEMBL3952136,,CHEMBL3952136,6.40,0,http://www.openphacts.org/units/Nanomolar,2801948,=,1,1,=,,IC50,nM,,400.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,400.0
,,16760178,[],CHEMBL3861903,Displacement of 5-({[2-({[3-({4-[(5-hydroxy-2-methylphenyl)amino]-2-pyrimidinyl}amino)phenyl]carbonyl}amino)-ethyl]amino}carbonyl)-2-(6-hydroxy-3-oxo-3H-xanthen-9-yl)benzoic acid from His6-MBP-TEV-full length human TNNI3K expressed in Baculovirus expression system after 60 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000019,assay format,CNS(=O)(=O)c1ccc(N(C)C)c(Nc2ncnc3ccccc23)c1,,,CHEMBL3860108,J Med Chem,2016,"{'bei': '18.74', 'le': '0.37', 'lle': '4.35', 'sei': '7.68'}",CHEMBL3814179,,CHEMBL3814179,6.70,1,http://www.openphacts.org/units/Nanomolar,2801947,=,1,1,=,,IC50,nM,,200.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,200.0
,,16760179,[],CHEMBL3861903,Displacement of 5-({[2-({[3-({4-[(5-hydroxy-2-methylphenyl)amino]-2-pyrimidinyl}amino)phenyl]carbonyl}amino)-ethyl]amino}carbonyl)-2-(6-hydroxy-3-oxo-3H-xanthen-9-yl)benzoic acid from His6-MBP-TEV-full length human TNNI3K expressed in Baculovirus expression system after 60 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000019,assay format,CNS(=O)(=O)c1ccc(N(C)C)c(Nc2ncnc3ccc(OC)cc23)c1,,,CHEMBL3860108,J Med Chem,2016,"{'bei': '18.33', 'le': '0.36', 'lle': '4.74', 'sei': '7.36'}",CHEMBL3813871,,CHEMBL3813871,7.10,1,http://www.openphacts.org/units/Nanomolar,2801946,=,1,1,=,,IC50,nM,,79.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,79.0
,,16760180,[],CHEMBL3861903,Displacement of 5-({[2-({[3-({4-[(5-hydroxy-2-methylphenyl)amino]-2-pyrimidinyl}amino)phenyl]carbonyl}amino)-ethyl]amino}carbonyl)-2-(6-hydroxy-3-oxo-3H-xanthen-9-yl)benzoic acid from His6-MBP-TEV-full length human TNNI3K expressed in Baculovirus expression system after 60 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000019,assay format,CNS(=O)(=O)c1ccc(N(C)C)c(Nc2ncnc3ccc(N)cc23)c1,,,CHEMBL3860108,J Med Chem,2016,"{'bei': '20.12', 'le': '0.39', 'lle': '5.56', 'sei': '6.62'}",CHEMBL3814121,,CHEMBL3814121,7.50,1,http://www.openphacts.org/units/Nanomolar,2801945,=,1,1,=,,IC50,nM,,32.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,32.0
,,16760181,[],CHEMBL3861903,Displacement of 5-({[2-({[3-({4-[(5-hydroxy-2-methylphenyl)amino]-2-pyrimidinyl}amino)phenyl]carbonyl}amino)-ethyl]amino}carbonyl)-2-(6-hydroxy-3-oxo-3H-xanthen-9-yl)benzoic acid from His6-MBP-TEV-full length human TNNI3K expressed in Baculovirus expression system after 60 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000019,assay format,CNc1ccc2ncnc(Nc3cc(S(=O)(=O)NC)ccc3N(C)C)c2c1,,,CHEMBL3860108,J Med Chem,2016,"{'bei': '18.89', 'le': '0.37', 'lle': '4.91', 'sei': '7.36'}",CHEMBL3813902,,CHEMBL3813902,7.30,1,http://www.openphacts.org/units/Nanomolar,2801944,=,1,1,=,,IC50,nM,,50.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,50.0
,,16760182,[],CHEMBL3861903,Displacement of 5-({[2-({[3-({4-[(5-hydroxy-2-methylphenyl)amino]-2-pyrimidinyl}amino)phenyl]carbonyl}amino)-ethyl]amino}carbonyl)-2-(6-hydroxy-3-oxo-3H-xanthen-9-yl)benzoic acid from His6-MBP-TEV-full length human TNNI3K expressed in Baculovirus expression system after 60 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000019,assay format,CNS(=O)(=O)c1ccc(N(C)CC(F)(F)F)c(Nc2cc(Nc3ccc(Cl)cc3)ncn2)c1,,,CHEMBL3860108,J Med Chem,2016,"{'bei': '14.77', 'le': '0.31', 'lle': '2.88', 'sei': '7.45'}",CHEMBL3982684,,CHEMBL3982684,7.40,0,http://www.openphacts.org/units/Nanomolar,2801943,=,1,1,=,,IC50,nM,,40.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,40.0
,,16760183,[],CHEMBL3861903,Displacement of 5-({[2-({[3-({4-[(5-hydroxy-2-methylphenyl)amino]-2-pyrimidinyl}amino)phenyl]carbonyl}amino)-ethyl]amino}carbonyl)-2-(6-hydroxy-3-oxo-3H-xanthen-9-yl)benzoic acid from His6-MBP-TEV-full length human TNNI3K expressed in Baculovirus expression system after 60 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000019,assay format,CCN(C)c1ccc(S(=O)(=O)NC)cc1Nc1cc(Nc2ccc(Cl)cc2)ncn1,,,CHEMBL3860108,J Med Chem,2016,"{'bei': '16.11', 'le': '0.33', 'lle': '3.22', 'sei': '7.26'}",CHEMBL3954018,,CHEMBL3954018,7.20,0,http://www.openphacts.org/units/Nanomolar,2801942,=,1,1,=,,IC50,nM,,63.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,63.0
